Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN22,OUT035,4106.691685974459
NCF30,OUT027,3436.8691215195377
FDK03,OUT035,4205.381788555023
FDT45,OUT017,1057.881324740339
NCC54,OUT027,5177.190284674632
FDP08,OUT018,2787.8467438254215
FDU44,OUT046,2603.0335409258028
DRG39,OUT035,1023.7590792771175
FDU32,OUT049,2071.269539698268
FDY27,OUT049,2948.4483998522483
NCP54,OUT013,2016.263084055973
NCZ41,OUT049,2070.699737047938
DRL49,OUT013,2347.5908325754613
FDI05,OUT018,1019.2630129626651
FDY56,OUT045,3567.0240717693932
DRC13,OUT013,2135.033672392044
NCV29,OUT017,2969.8804551155863
FDR24,OUT049,1572.3380435466397
FDZ34,OUT018,2744.5528912543796
FDP37,OUT035,2150.850330541854
FDX08,OUT027,4297.920613104488
FDS57,OUT045,2216.7403945566284
NCG18,OUT049,1724.9131380146293
FDK25,OUT018,2421.779581819806
FDH53,OUT049,1436.8395406280072
DRI59,OUT018,3210.2440747794158
FDA52,OUT046,2795.560034077933
FDT20,OUT010,-1268.1677809378784
FDE36,OUT019,812.7580798836219
FDI24,OUT017,2917.365160677728
FDB28,OUT018,2864.6552072314385
FDV11,OUT017,3003.6935990598636
FDP01,OUT046,2423.8772810249793
FDD34,OUT027,4003.594509914249
FDJ50,OUT027,2322.0171948290667
FDZ44,OUT013,1997.4821649931466
DRO59,OUT035,1386.808372070846
DRB48,OUT045,685.7927413018515
FDR21,OUT018,2439.07067647619
NCE42,OUT010,1681.6185039031775
FDO23,OUT046,1454.276438112708
NCE30,OUT018,3005.535750081451
FDQ22,OUT035,788.6735707704158
FDY01,OUT045,1878.5598130492397
FDS08,OUT017,2986.9365745774257
FDG28,OUT018,3630.2297584066423
FDQ51,OUT018,555.7452730131442
FDB05,OUT017,4087.1338335739183
FDO56,OUT049,2029.3626727334986
FDE02,OUT018,1211.1925264564084
FDN45,OUT017,3617.303110701482
FDS09,OUT013,972.7538351154424
NCA54,OUT018,2531.366568297061
FDP09,OUT010,1365.821149955853
FDC53,OUT045,1602.131121257587
NCM55,OUT017,3058.0550929084043
FDL09,OUT018,2388.398735094796
FDA11,OUT019,-298.5850790114792
FDA50,OUT045,1494.647901637195
FDC23,OUT017,2949.722387246367
FDE22,OUT049,2633.63429618102
FDD23,OUT046,2978.169320787987
NCA29,OUT049,2824.6500001187046
FDK38,OUT046,2332.6988356311163
DRC13,OUT046,1976.2634616169203
NCP43,OUT049,2890.158809583093
FDX28,OUT049,1736.8610775381537
FDF08,OUT049,1600.0994489542877
FDZ33,OUT046,2351.186100422023
FDD10,OUT049,2933.1853915828933
FDO58,OUT017,2688.029781347702
FDI50,OUT017,3825.6195678158497
FDO58,OUT045,2573.667960836536
FDX08,OUT013,2934.607158837134
NCK17,OUT010,-1248.6933944827715
FDF39,OUT035,4287.392981606032
FDU45,OUT010,-112.57611300889863
NCJ18,OUT018,1565.639277818646
DRC27,OUT019,2039.2238679091288
DRC25,OUT035,1559.111012028819
FDU59,OUT035,2722.067680910579
FDU28,OUT035,3153.732942067132
NCP30,OUT046,625.4836715146467
FDB39,OUT018,633.9817384834948
FDE41,OUT013,1546.64347845076
DRH11,OUT010,-981.4294405973767
FDA58,OUT045,3696.4173711784447
FDU50,OUT046,1896.4545615276738
FDM34,OUT013,2116.353912335712
FDM44,OUT027,3086.9151298779116
FDR39,OUT045,2845.382302441692
FDM25,OUT045,2813.448783428418
FDQ49,OUT049,2595.2958679827357
DRH25,OUT018,551.4612095490837
FDM09,OUT027,4190.0023344260835
FDL44,OUT019,746.0615001588798
NCR42,OUT018,279.40507282450255
DRL59,OUT046,832.6518330594558
FDX43,OUT013,2771.7906723208544
DRK47,OUT010,1622.673304711121
FDU48,OUT018,1774.6909688635626
FDY12,OUT045,889.4346031162488
NCN43,OUT018,1650.052776351692
NCM55,OUT018,2574.89387350545
FDQ21,OUT027,3410.0720276111933
FDX13,OUT035,4101.183903604649
NCK30,OUT027,5389.796991376454
FDG20,OUT049,2903.3324605208
DRG27,OUT017,848.1742524428316
FDY14,OUT018,3846.953583039241
FDP59,OUT035,1814.4370334089017
FDU60,OUT017,2834.8193335628544
NCC18,OUT019,884.6854912302508
DRJ39,OUT017,3531.2830422024963
FDS07,OUT049,1921.1941929666652
FDM08,OUT027,4981.838652118335
FDP51,OUT045,1950.2618327095893
FDU16,OUT035,1503.09577427432
FDH12,OUT013,1803.9480980092294
DRE48,OUT010,1151.659110406182
NCL42,OUT027,5251.875270273347
FDR21,OUT045,2754.1944045795053
NCW29,OUT035,2221.882195621348
FDO11,OUT013,4071.370385223087
NCM31,OUT049,2359.3259228353645
FDV35,OUT019,648.217317100037
FDF58,OUT017,1172.4063385363006
NCE43,OUT049,2757.1787825562674
FDA02,OUT035,2477.7720240470953
DRL37,OUT010,-1205.7476815602033
FDR24,OUT018,1208.6062556107295
FDW59,OUT049,1450.4528085457669
FDS22,OUT049,899.5164716771267
FDW24,OUT017,1017.7423020083559
FDU24,OUT035,1751.7160826697777
FDA21,OUT027,4382.580612437494
FDH58,OUT027,3316.459102446066
FDW36,OUT018,1382.6433665357142
FDI45,OUT027,4177.185333173625
FDU01,OUT018,2644.6591176426273
FDF35,OUT027,3191.517895765597
FDU43,OUT019,1959.7127326750847
FDE24,OUT019,480.0608640872007
FDK50,OUT049,2704.5143037167727
FDG31,OUT045,1033.3404346348939
FDC60,OUT045,1525.0533406319082
FDL36,OUT013,1529.9134470062957
FDP21,OUT013,3138.341786952815
FDW16,OUT045,1478.6839829701466
FDX02,OUT017,3659.0852450735356
FDQ58,OUT027,3887.2577666072875
FDT51,OUT046,1802.347355436617
FDD59,OUT049,1450.5158742699075
NCM42,OUT018,1469.9522361814527
FDA57,OUT018,373.9094540711087
FDZ48,OUT035,1923.0494630128212
FDE46,OUT045,2375.1572957657377
NCZ30,OUT019,108.27770248285731
FDB56,OUT017,3179.7166435634836
FDA25,OUT027,3171.2152062741015
FDD20,OUT013,2070.368853479415
FDL25,OUT013,1646.3563683470122
NCO18,OUT049,2879.4241561393346
FDJ45,OUT017,737.4347481990919
FDR12,OUT035,2890.5293459853674
NCF19,OUT010,-1158.6656462789479
FDK25,OUT046,2651.435199985026
NCR17,OUT046,1795.7389894219664
FDC52,OUT046,2435.382915896039
NCA54,OUT017,2974.6532170827372
FDR45,OUT010,1815.8377360583518
NCM19,OUT049,1902.9375357088218
FDF39,OUT027,5611.984611217907
FDX23,OUT049,1692.325487408596
FDD58,OUT027,3049.871998108467
FDX28,OUT013,1726.2696777313029
NCD31,OUT013,2637.6447751581536
FDU57,OUT018,2161.48992294243
FDI27,OUT046,814.5425016257459
NCM42,OUT046,1721.0553965611662
FDD32,OUT027,2815.5672075495195
FDI34,OUT013,3724.6721405744524
NCM29,OUT049,2163.3337526124483
FDG46,OUT018,1580.9324964502905
DRC01,OUT010,-1039.342152200638
FDB15,OUT027,5555.220927188699
NCA17,OUT027,3808.786116467455
FDF10,OUT046,2352.7349044548127
FDR26,OUT027,4262.788347178156
FDI02,OUT049,1932.355694026281
NCM54,OUT010,52.573100545113505
FDF14,OUT013,2500.221344078983
FDJ33,OUT010,55.540394840215924
FDM20,OUT035,4009.939336455479
FDC03,OUT027,4571.0301204115485
NCX05,OUT046,1807.3647148883447
NCM41,OUT027,2914.664469907483
NCU29,OUT010,409.04382185497286
FDQ59,OUT017,1568.9463219715426
FDH46,OUT010,-232.96697840834122
FDH09,OUT013,936.7632565440441
NCD06,OUT045,758.0396255456506
FDC15,OUT035,2584.478759551628
DRD37,OUT027,2207.011168119337
FDT28,OUT027,3811.9478321170964
FDR28,OUT027,4079.9566978739413
FDT38,OUT017,1522.6853718959987
FDV34,OUT027,2724.5577631254
FDY52,OUT035,1216.210762510424
FDB34,OUT013,1464.6251726450344
DRL23,OUT018,1369.9200600595073
DRB24,OUT046,2426.596417308306
FDJ50,OUT046,894.4279733080845
FDQ49,OUT035,2611.142586400375
FDP20,OUT035,2105.242353785624
FDV19,OUT027,4011.066094040244
NCR54,OUT045,3039.1038120791627
FDO09,OUT010,2177.4095356325543
FDS57,OUT018,1962.9620932121534
FDN10,OUT049,1988.3712023041571
FDV23,OUT049,2111.9743571083386
FDY28,OUT049,3535.9324657718566
DRG51,OUT013,2645.4955711170364
FDD45,OUT019,-304.5883229975977
NCL18,OUT027,4459.117683869156
NCM29,OUT013,2148.1291286073156
FDF17,OUT027,4532.859510415385
FDE22,OUT017,2717.7947890339738
FDQ22,OUT017,784.9030946080493
FDS01,OUT013,2919.6769637919206
FDW35,OUT027,2169.859342981069
FDJ33,OUT046,2018.722184925778
NCF54,OUT035,2820.8767185139036
FDE09,OUT013,1862.782215256398
NCE06,OUT045,2550.336876452869
DRH49,OUT049,1381.3784823213196
FDY43,OUT045,2663.219496688548
NCT05,OUT017,4125.937204221378
FDZ34,OUT045,3030.5367349724083
FDL38,OUT017,1614.2688987477468
FDZ31,OUT017,3178.1313693837265
FDR14,OUT035,1085.2235030801082
NCN54,OUT049,1338.264187385771
NCC42,OUT027,3646.9193079986826
FDK08,OUT017,1823.0037153525723
FDP59,OUT013,1789.5235261648354
FDV22,OUT035,2675.4697669274174
FDD33,OUT035,3817.952463119055
DRE60,OUT027,4995.667781371814
FDK52,OUT046,3504.0736263770864
FDA02,OUT017,2515.4120828351793
FDM56,OUT049,1840.2981502893756
FDE57,OUT035,2412.2337932664336
FDM32,OUT045,1389.9203655784265
NCQ30,OUT027,3369.405182351952
FDQ27,OUT027,3175.9155602548008
FDT60,OUT027,3435.134838653219
FDU43,OUT049,3885.0141425449124
NCO55,OUT035,1845.0822336074475
FDG02,OUT045,3013.469086498283
FDJ28,OUT013,3085.703717848881
FDP40,OUT045,1862.6215565150294
FDJ38,OUT045,3052.293423952102
NCC54,OUT017,3893.735031825561
NCZ41,OUT046,1922.8021929498955
FDK38,OUT019,547.4241754368196
FDU52,OUT013,2560.2516253074027
FDC40,OUT046,1251.339605584489
NCR30,OUT017,1315.2019449282398
NCN18,OUT017,1938.3489658355265
FDB50,OUT035,1426.1162544879858
FDG04,OUT013,3042.4836201127673
FDR26,OUT035,2911.283868664223
NCT17,OUT018,2664.5391622497473
FDX35,OUT027,5048.012369339316
FDS12,OUT046,2014.5750756048087
NCZ29,OUT027,3433.298688649479
FDB38,OUT010,626.8689248455042
FDP12,OUT013,789.0871752218419
FDP22,OUT046,878.162430427111
FDS26,OUT018,3749.762838719908
FDR52,OUT046,3040.535826131092
DRJ13,OUT046,2514.0727901268665
FDU48,OUT027,3526.4085777617775
FDE29,OUT035,1170.742074383014
NCT29,OUT049,2031.5317785025452
DRK37,OUT018,2703.8699440134183
FDK55,OUT046,1367.592558678918
FDR07,OUT046,1482.2893075486895
FDO21,OUT027,5018.113196973696
FDK46,OUT049,4193.911688556584
FDB12,OUT045,1718.6797677037562
FDT31,OUT027,4420.409067258416
FDJ33,OUT045,2033.6541817716793
FDC26,OUT027,3201.9306542406384
NCQ02,OUT045,2933.6481188728967
FDP08,OUT010,1107.2301805529596
FDB11,OUT027,4986.440692552711
FDV55,OUT013,2377.0030027939
FDW20,OUT049,2010.6704211383312
NCJ18,OUT019,92.38937203114904
FDC41,OUT018,925.3766925119209
FDE14,OUT027,3124.9392639050448
FDG35,OUT013,2860.9097530123267
FDF45,OUT035,1132.7864524641996
FDS19,OUT027,2757.326774983334
FDS58,OUT019,761.8741678726956
FDA26,OUT017,3677.6120993081513
FDM32,OUT049,1495.2756424054776
FDL45,OUT046,1976.2719637851114
FDZ55,OUT049,2662.8425436264693
FDY37,OUT049,2381.84081748524
FDO46,OUT046,3040.637346419438
FDQ60,OUT046,1958.6318991385747
FDA19,OUT018,1803.3648742967237
FDL15,OUT046,2391.8440086231903
FDM10,OUT018,3023.294607721609
NCL05,OUT017,833.2817751971954
DRK49,OUT010,-1235.9469072092795
NCE18,OUT027,5361.050790637522
FDG40,OUT049,704.9198633194205
DRI59,OUT045,3474.7524252588055
FDK28,OUT035,4190.288324155022
NCD06,OUT019,-1041.9521384330476
FDO11,OUT019,2159.1232064274927
FDK27,OUT046,1891.499070753027
FDT43,OUT027,2293.449497946642
FDD38,OUT018,1380.880018277782
FDA16,OUT049,3582.087228899112
FDL14,OUT027,3932.0615595972477
NCM17,OUT049,857.4080088728175
FDD20,OUT045,1957.790950054957
FDA40,OUT045,1450.098316196451
FDL43,OUT045,1268.4974441305872
FDV15,OUT045,1643.8359674244355
FDE52,OUT046,1482.0337328260116
NCL17,OUT010,344.272629739107
NCJ31,OUT045,3679.7605254110886
FDR60,OUT045,1254.5271647296368
NCA18,OUT035,1996.493728814417
FDS21,OUT027,2540.3085464904416
FDW09,OUT035,1474.2292872071016
FDL26,OUT035,2571.3209666789726
FDS47,OUT018,1126.86051346631
FDC39,OUT046,3234.6124621912327
FDT51,OUT035,1987.565331181716
FDK40,OUT035,4290.87669264209
NCG19,OUT045,3621.994897348373
FDZ07,OUT046,1035.1220360223288
FDF08,OUT027,2931.8852272787262
FDO04,OUT013,988.2040611999494
FDK41,OUT018,1049.80140274754
FDP15,OUT049,4087.961693317211
NCD43,OUT018,1390.6172689820548
NCP18,OUT013,2426.9561478572477
FDZ51,OUT046,1533.827294229834
DRH13,OUT035,1903.4681777897656
FDF38,OUT045,730.9051566008006
NCI43,OUT045,768.8119730494464
FDM38,OUT027,2401.655736608033
FDS03,OUT013,1172.103339629587
DRJ47,OUT017,2823.2426707303225
FDT50,OUT010,-302.68513004228066
FDV02,OUT046,2676.0382475312304
NCG18,OUT017,1792.2039444255322
FDW52,OUT046,2616.9381621301463
FDS40,OUT035,770.3422647398502
FDN31,OUT017,3162.364784989156
FDA37,OUT045,2020.7484046624365
FDA15,OUT046,3899.4766894628897
FDL39,OUT046,2858.812267024281
FDJ53,OUT045,1943.1401133738493
FDX22,OUT013,3463.5601241789236
NCZ42,OUT045,3718.718637271433
FDD56,OUT027,4269.326787862799
FDD40,OUT017,3210.3299385750643
FDS50,OUT013,3521.019862948166
NCN14,OUT013,2939.0982165075666
FDT15,OUT013,3019.2857548960433
NCS18,OUT027,3162.5421611091724
NCO26,OUT010,-102.53212768323152
FDF58,OUT018,724.5165082833097
NCB19,OUT013,1493.1574490269631
FDH26,OUT017,2409.296927058371
DRB24,OUT027,3859.4305256352372
FDA49,OUT018,1073.8880538436308
FDB32,OUT045,1493.5398224518965
FDI36,OUT017,3293.075008047841
NCA17,OUT010,370.51378034339615
FDH22,OUT013,2102.117457570541
NCM26,OUT018,2080.668708774511
FDT15,OUT027,4380.916982822776
FDB16,OUT018,1138.4165818996341
NCP54,OUT027,3398.7465568750276
FDJ36,OUT013,1762.7310182293536
FDO28,OUT045,1929.5946956541284
FDU09,OUT013,1060.0919424903393
FDF29,OUT017,2241.683156933893
FDY08,OUT013,2370.8614154628267
DRJ59,OUT018,348.7580753563526
FDT23,OUT027,2785.935795221276
FDU15,OUT018,407.8688151767665
FDT47,OUT013,1725.3401140709814
FDI53,OUT019,816.7400023580154
FDR59,OUT018,3845.5061277394375
FDD53,OUT035,832.9031847750646
FDY51,OUT017,3599.498744679019
FDT04,OUT049,740.8186043142183
FDU51,OUT049,2906.092334636842
FDG14,OUT035,2619.78994994993
NCU06,OUT045,3564.6294163220596
DRG25,OUT046,2905.8658069825437
DRH49,OUT035,1472.3764495328867
FDN15,OUT035,2340.045334363593
FDL43,OUT018,965.6473329144263
NCT18,OUT049,2954.385896564797
NCB31,OUT013,4169.5498993719
FDK57,OUT035,2065.849049659765
FDY04,OUT019,817.8258921617538
NCP54,OUT046,1886.6335109871902
FDF41,OUT013,3903.796838340759
FDM01,OUT045,1702.8295211719537
FDW03,OUT045,1744.2783272014385
FDF28,OUT045,1980.673280605341
FDY37,OUT017,2435.3274221047855
FDQ03,OUT017,3903.394857035648
FDP51,OUT027,3408.34637725828
FDJ40,OUT017,1973.5688577722844
FDC32,OUT049,1586.7964601102517
DRI49,OUT027,2759.222185099681
NCW54,OUT017,1081.1495631988168
FDF09,OUT017,838.8318655131154
FDP45,OUT018,3662.3076642916226
DRJ23,OUT018,2620.0938994800786
FDS59,OUT017,1970.8612334004638
FDY08,OUT046,2238.159083623407
FDX16,OUT049,2424.3760967147346
FDY16,OUT018,2635.7878072403423
FDK32,OUT035,2603.609400567729
FDQ22,OUT013,743.8208529308462
NCC31,OUT018,2181.06572968649
FDG58,OUT049,2595.8934696428037
DRF48,OUT013,3081.4468646189193
DRH36,OUT049,1283.7307595573225
NCR30,OUT035,1332.7872559281018
FDB03,OUT019,2025.168716533086
FDZ28,OUT027,3504.332002062072
FDR35,OUT017,3274.0503760291444
DRD15,OUT027,5081.627607122768
FDJ33,OUT019,221.30283862552585
FDA56,OUT010,-3.1664907319205327
FDP56,OUT046,805.9737910735032
NCT30,OUT046,785.9560210097051
FDK15,OUT017,1772.5431515814137
FDH44,OUT018,2054.087954618776
FDV01,OUT013,2545.2547438388724
DRG03,OUT017,2549.654106057534
FDG50,OUT027,2899.2437958127794
FDR16,OUT010,1504.570350852504
FDZ60,OUT046,1664.460071768541
DRG03,OUT045,2412.2902539036595
FDS56,OUT018,3912.3244102995973
FDU33,OUT045,823.6115879887471
DRD27,OUT035,1713.6679532557162
FDW22,OUT046,3532.0132506709424
DRA24,OUT045,2576.545580850654
FDF38,OUT049,831.6593912777435
FDX48,OUT013,2550.0558787571654
FDS58,OUT018,2314.7602466699614
FDC32,OUT046,1446.5700653987592
NCQ29,OUT045,4060.247969642743
DRK39,OUT018,1089.5983075263014
NCS38,OUT017,1979.1149845911732
DRO47,OUT013,1877.0490789051566
DRG27,OUT027,2159.9211078090766
FDC57,OUT027,4505.926160733208
FDS55,OUT046,2325.086770451113
NCJ06,OUT018,1570.8398078480081
FDO01,OUT019,308.5537645563636
NCM55,OUT045,2880.8152414524375
FDC52,OUT049,2574.08221903541
FDQ15,OUT045,1299.4106412018598
NCT30,OUT027,2232.5223753504424
NCR42,OUT027,2001.6295942909705
FDD28,OUT035,1124.7738399143423
FDQ34,OUT049,1788.8127593985869
FDZ12,OUT027,3708.515122806186
DRE13,OUT019,-414.69415556973485
NCN07,OUT019,295.0391818855155
FDM28,OUT035,2987.2867114552637
FDI10,OUT017,2924.304848557912
FDQ25,OUT013,2839.025928003011
FDA38,OUT010,1873.4567612655378
DRI13,OUT049,3484.257875249988
FDY20,OUT027,2952.019707045577
NCZ53,OUT035,3097.996819825379
NCM31,OUT013,2374.802889760851
DRB01,OUT017,3142.0258371848404
DRF37,OUT046,4038.4099041531235
NCF42,OUT049,2854.965946700422
FDF16,OUT018,2089.846830893054
FDB41,OUT013,908.197671147894
FDR34,OUT013,3673.6860553846473
FDR15,OUT018,2235.4802756058584
NCV42,OUT019,-29.988625296152918
FDW51,OUT035,3556.459687619044
FDU36,OUT017,1749.3730705408132
FDX60,OUT049,1415.1141502652465
FDY03,OUT035,1985.7523274639261
FDW55,OUT045,3919.039682364052
FDT01,OUT010,1434.3571002562069
FDG58,OUT013,2585.2977657480155
FDK21,OUT017,4077.376899846269
NCS41,OUT019,1051.5921123337157
FDS10,OUT045,2820.791184322269
NCT53,OUT046,2595.5800745266465
FDJ28,OUT018,2711.1076330315095
FDX44,OUT045,1422.5036378035431
FDT20,OUT018,382.608238829527
FDO44,OUT017,1912.3042034211471
NCX17,OUT049,3725.4171815357
FDY01,OUT017,2061.916912054903
FDJ12,OUT027,4783.453300662823
DRK35,OUT018,357.31683033498183
FDD47,OUT019,895.8623457875559
NCM53,OUT035,1812.4014446594126
FDO45,OUT013,1543.9231711667144
NCM42,OUT010,-174.27769333877893
FDE04,OUT046,2819.4318743626245
NCI30,OUT027,5305.172662758682
FDZ19,OUT013,2863.2811377815324
FDW57,OUT013,2944.6867604434424
FDA25,OUT013,1755.9409591999001
FDT22,OUT046,962.2466780153433
FDP51,OUT013,2022.0168240442404
FDD48,OUT027,3303.497033743496
FDY39,OUT035,3113.2984833642695
FDO48,OUT010,1576.3316622287243
FDD23,OUT027,4415.832269943211
DRN35,OUT027,2079.333654746548
FDT01,OUT035,3548.9818761633173
FDC20,OUT010,-1017.3255617866771
DRJ35,OUT035,1186.1912478526672
FDB32,OUT046,1450.9946272270518
FDL24,OUT046,2766.2903829631186
NCV42,OUT035,1967.3635888645576
FDZ46,OUT046,1747.5910783407357
FDC15,OUT013,2515.0909448552247
FDD08,OUT019,-1147.512152098589
FDY50,OUT049,1575.1025380565607
FDD36,OUT013,1982.9274711442483
FDG57,OUT027,2269.1140458927284
FDL21,OUT018,444.59901114745963
FDN16,OUT027,3133.1256808697835
FDJ09,OUT027,2220.2398980362605
FDS01,OUT010,891.9822053295677
FDV33,OUT017,4281.9343817049285
DRE12,OUT017,2007.1932818496757
FDR07,OUT013,1607.3193752122584
FDP48,OUT010,1025.7952243122743
NCB55,OUT035,1079.440513178125
FDQ08,OUT013,1107.7545858468475
FDR34,OUT035,3798.2928030385647
FDO33,OUT046,1759.682773018998
FDP13,OUT045,717.2943857619811
FDX12,OUT049,3930.7952445738483
NCT06,OUT049,2696.7239858081284
FDR16,OUT019,1597.3775767971788
FDE36,OUT046,2663.5986472639242
FDZ36,OUT049,3095.714294670465
FDV13,OUT045,1439.5393044843158
NCZ17,OUT035,768.2131030483004
FDU56,OUT045,2858.693279270667
FDM09,OUT035,2900.819447531986
FDV02,OUT017,2845.2079442958284
FDS34,OUT018,1529.556962029373
FDA11,OUT049,1667.2811196981108
FDP09,OUT017,3444.310726744891
FDB29,OUT027,3324.0734842739694
FDT19,OUT017,2948.5685735964776
DRH15,OUT017,913.3606453520589
FDY38,OUT046,3677.46701501593
FDF14,OUT027,3851.4274821287727
FDN48,OUT010,-440.1325537359366
FDQ12,OUT013,3696.7142660549557
NCJ43,OUT045,2726.7905470916553
FDE17,OUT019,654.5055037152624
FDB05,OUT035,4078.6491983139626
FDH10,OUT045,2982.3361387769296
NCR06,OUT017,839.265436749575
FDU32,OUT018,1664.5978611909115
FDD56,OUT049,2878.175727344401
FDO36,OUT018,2532.5549107080333
FDH16,OUT010,-452.08272838057457
FDX10,OUT018,401.9549136250229
FDZ37,OUT017,1647.957390379309
FDU31,OUT010,1534.3724258636905
DRC49,OUT049,2366.587414066181
FDL15,OUT045,2379.1729556270093
FDN32,OUT019,1124.9200931288538
DRH59,OUT027,2650.1977438482522
NCU29,OUT049,2450.653582126024
FDR37,OUT019,1137.3740694997878
FDS14,OUT018,2214.644313894258
FDU02,OUT027,5004.352207857618
FDJ08,OUT035,3189.703063717759
NCZ06,OUT045,3905.2447074479574
FDO31,OUT049,1506.277419593192
FDH31,OUT018,1387.379180160926
FDS58,OUT017,2742.7108242023323
NCA53,OUT027,2256.236240332586
FDF50,OUT046,3117.792999098261
NCW42,OUT049,3553.63056094783
NCQ17,OUT045,2448.3975931846667
FDK51,OUT018,3802.49106061464
NCW41,OUT010,504.78397604410526
NCR29,OUT017,1077.2130486742124
FDB08,OUT019,708.7530586721126
FDA40,OUT027,2884.281568801437
FDL14,OUT018,2271.141068875363
FDB47,OUT046,3248.1395767841036
FDO03,OUT035,3789.348026205388
DRK13,OUT019,1289.5746663146979
FDX13,OUT010,1964.8026527097056
FDF52,OUT046,2871.3386729222434
FDT11,OUT013,3127.6232021634105
FDB08,OUT013,2643.688129440393
FDQ28,OUT018,2211.344951305472
FDD29,OUT045,3942.000531802235
NCQ29,OUT027,5515.964234678786
NCO02,OUT013,1146.3942166137058
FDR56,OUT010,1168.3976931704651
NCM54,OUT049,2062.7784911394647
FDP51,OUT035,2060.732971303903
FDT38,OUT013,1429.465007094917
FDZ20,OUT018,3653.4505767685196
